"gene","trait","estimate_longevity","std_error_longevity","p_value_longevity","n_species","n_nonzero_species","n_zeros_excluded","n_total_species","mean_copy_number","copy_number_range","status","adjusted_p_longevity"
"FAM185A","maximum_longevity_y",-0.113735936447253,0.146691226661747,0.438137326266576,350,350,13,363,1.08,"1 - 13","success",0.999993213635889
"RAB6C","maximum_longevity_y",NA,NA,NA,0,4,359,363,NA,NA,"Insufficient nonzero species",NA
"FAM243A","maximum_longevity_y",-0.00180183369013191,0.15726547656841,0.990858617789576,329,329,34,363,1.00911854103343,"1 - 2","success",0.999993213635889
"PSMB11","maximum_longevity_y",-0.00586505294726656,0.164761553138579,0.971603526524564,327,327,36,363,1.00305810397554,"1 - 2","success",0.999993213635889
"POTEM","maximum_longevity_y",0.130214949674415,0.205158637762392,0.525621669894099,216,216,147,363,7.16666666666667,"1 - 31","success",0.999993213635889
"POTEJ","maximum_longevity_y",0.677390311153581,0.492077814899505,0.168638471061937,19,19,344,363,7,"2 - 17","success",0.999993213635889
"DCDC2B","maximum_longevity_y",-0.0232986697014198,0.18495489521163,0.899756093245343,255,255,108,363,1.0156862745098,"1 - 2","success",0.999993213635889
"IGLV9-49","maximum_longevity_y",-0.0528689098105635,0.220469157348697,0.810483879716956,286,286,77,363,6.39160839160839,"1 - 48","success",0.999993213635889
"TRIM49D1","maximum_longevity_y",0.691431555965988,0.294608856015994,0.0189279150526784,176,176,187,363,2.78409090909091,"1 - 27","success",0.775420519960275
"USP17L2","maximum_longevity_y",2.27317468350888,1.13431380231692,0.0450691327171465,32,32,331,363,1.625,"1 - 7","success",0.999993213635889
"EXOSC6","maximum_longevity_y",-0.0309197919604185,0.188542021166664,0.869735734641548,257,257,106,363,1.00389105058366,"1 - 2","success",0.999993213635889
"VPS52","maximum_longevity_y",-0.0711367473240623,0.159542635105539,0.6556844860078,328,328,35,363,1.02134146341463,"1 - 3","success",0.999993213635889
"CDRT15","maximum_longevity_y",0.154331629018286,0.708620539098719,0.8275914588994,47,47,316,363,8.31914893617021,"1 - 24","success",0.999993213635889
"ZNF844","maximum_longevity_y",1.54416509412116,0.572971815600582,0.00703864001097087,64,64,299,363,3.015625,"1 - 13","success",0.463605122984088
"USP17L15","maximum_longevity_y",0.953994008463058,0.686469857139835,0.164616964361085,29,29,334,363,1.41379310344828,"1 - 5","success",0.999993213635889
"CKMT1A","maximum_longevity_y",0.147625607463754,0.153608894598142,0.336527750511406,347,347,16,363,1.06916426512968,"1 - 3","success",0.999993213635889
"TINCR","maximum_longevity_y",0.32522097815626,0.566640978353311,0.566004755352278,54,54,309,363,1.05555555555556,"1 - 4","success",0.999993213635889
"CENPVL1","maximum_longevity_y",0.275851155156341,0.444192549937294,0.534588392937098,69,69,294,363,1.11594202898551,"1 - 4","success",0.999993213635889
"EBLN1","maximum_longevity_y",NA,NA,NA,0,6,357,363,NA,NA,"Insufficient nonzero species",NA
"HBD","maximum_longevity_y",-0.0634565128956498,0.155357003515799,0.682938867589556,288,288,75,363,1.76736111111111,"1 - 5","success",0.999993213635889
"SUPT20HL2","maximum_longevity_y",0.163127129575393,0.22135525823185,0.461154481441691,152,152,211,363,1.13815789473684,"1 - 3","success",0.999993213635889
"ZNF735","maximum_longevity_y",0.0802975404583157,0.29403834165781,0.784787667974302,208,208,155,363,10.0961538461538,"1 - 44","success",0.999993213635889
"RFPL4A","maximum_longevity_y",0.766817468662727,0.329499509425088,0.0199536203776516,166,166,197,363,2.12048192771084,"1 - 22","success",0.805055159825598
"IGHV3-64","maximum_longevity_y",-0.0247458480886633,0.272612285509143,0.927672926165821,288,288,75,363,22.1041666666667,"1 - 96","success",0.999993213635889
"C1GALT1C1L","maximum_longevity_y",NA,NA,NA,0,82,281,363,NA,NA,"No variation in nonzero copy numbers",NA
"SUPT20HL1","maximum_longevity_y",0.0966525803841417,0.170023244043073,0.569717999415111,214,214,149,363,1.31308411214953,"1 - 4","success",0.999993213635889
"CERS1","maximum_longevity_y",-0.02258114985841,0.111900610636068,0.840075829846528,350,350,13,363,1.90571428571429,"1 - 4","success",0.999993213635889
"HLA-DPB1","maximum_longevity_y",0.163015582471018,0.131303991633563,0.214416383393029,309,309,54,363,2.71521035598705,"1 - 9","success",0.999993213635889
"C1QTNF5","maximum_longevity_y",-0.00606503508656653,0.157167768874793,0.969217625806907,329,329,34,363,1.00911854103343,"1 - 2","success",0.999993213635889
"CPTP","maximum_longevity_y",-0.0581385017030056,0.152821085841906,0.703622480128109,346,346,17,363,1.02312138728324,"1 - 4","success",0.999993213635889
"CT47A10","maximum_longevity_y",-0.0522076813702108,0.234160394931667,0.823569032312972,220,220,143,363,1.99545454545455,"1 - 22","success",0.999993213635889
"ETDB","maximum_longevity_y",0.499735166489781,0.19623976050841,0.0108792347091805,314,314,49,363,3.06050955414013,"1 - 69","success",0.596438044056251
"CENPVL3","maximum_longevity_y",NA,NA,NA,0,83,280,363,NA,NA,"No variation in nonzero copy numbers",NA
"PRR29","maximum_longevity_y",0.0254318968024667,0.146727110311354,0.862393721873569,339,339,24,363,1.15929203539823,"1 - 5","success",0.999993213635889
"C4B","maximum_longevity_y",0.158363975168854,0.288853170491759,0.583519720821956,119,119,244,363,1.13445378151261,"1 - 3","success",0.999993213635889
"ADM5","maximum_longevity_y",NA,NA,NA,0,4,359,363,NA,NA,"Insufficient nonzero species",NA
"CXorf51A","maximum_longevity_y",0.347997496665859,0.16709191982332,0.037281222074878,327,327,36,363,10.0519877675841,"1 - 85","success",0.999993213635889
"ATXN1L","maximum_longevity_y",-0.0186848859956932,0.158719351382852,0.906287302922842,335,335,28,363,1.0089552238806,"1 - 2","success",0.999993213635889
"SMIM13","maximum_longevity_y",-5.14635761220551e-05,0.157191381484472,0.999738777077279,337,337,26,363,1.00296735905045,"1 - 2","success",0.999993213635889
"GPX5","maximum_longevity_y",0.201172846702441,0.12747080929549,0.11452252510045,305,305,58,363,1.8,"1 - 5","success",0.999993213635889
"IGHV3-74","maximum_longevity_y",-0.390119860606631,0.270720316901039,0.149572281574449,278,278,85,363,18.089928057554,"1 - 96","success",0.999993213635889
"GAGE12J","maximum_longevity_y",0.190343055282436,0.1943870245291,0.327482996220145,273,273,90,363,6.41025641025641,"1 - 31","success",0.999993213635889
"NPIPA3","maximum_longevity_y",0.929904963773065,0.455519040027124,0.0412092540496674,127,127,236,363,3.43307086614173,"1 - 37","success",0.999993213635889
"NDUFAF8","maximum_longevity_y",-0.0206064066320383,0.156138206030143,0.895003727012958,337,337,26,363,1.00296735905045,"1 - 2","success",0.999993213635889
"GAGE12H","maximum_longevity_y",0.269176326568183,0.204503928311334,0.188093377408496,264,264,99,363,6.47348484848485,"1 - 30","success",0.999993213635889
"PRRT4","maximum_longevity_y",0.0108191046538002,0.156899936159301,0.945025086118533,333,333,30,363,1.01201201201201,"1 - 2","success",0.999993213635889
"PPP4R3C","maximum_longevity_y",-0.0266335825933348,0.169998753833853,0.875505497996643,283,283,80,363,1.00353356890459,"1 - 2","success",0.999993213635889
"TMEM233","maximum_longevity_y",0.0200909575084493,0.154658016633359,0.896641036619648,347,347,16,363,1.01729106628242,"1 - 2","success",0.999993213635889
"PNMA6F","maximum_longevity_y",0.23567599370942,0.290013804916643,0.41642612177474,93,93,270,363,1.20430107526882,"1 - 3","success",0.999993213635889
"PVALEF","maximum_longevity_y",-0.0508591220029394,0.201289621349574,0.80052602206789,212,212,151,363,1.01415094339623,"1 - 2","success",0.999993213635889
"PLEKHM1","maximum_longevity_y",0.0275835862503231,0.162635079352052,0.865321449632136,294,294,69,363,1.06462585034014,"1 - 3","success",0.999993213635889
"USP17L3","maximum_longevity_y",1.34565019921124,0.685224095264298,0.049552084486189,33,33,330,363,1.66666666666667,"1 - 7","success",0.999993213635889
"FAM236D","maximum_longevity_y",0.286929498646798,0.205922073924347,0.163502269549158,197,197,166,363,1.95939086294416,"1 - 14","success",0.999993213635889
"IGKV6D-21","maximum_longevity_y",-0.118177239176096,0.274303617235669,0.666594604190868,205,205,158,363,4.70731707317073,"1 - 36","success",0.999993213635889
"MKRN2OS","maximum_longevity_y",-0.00525103596321645,0.157118434266044,0.973338961029148,336,336,27,363,1.02380952380952,"1 - 2","success",0.999993213635889
"C2CD4D","maximum_longevity_y",-0.0140926437538515,0.167963606864241,0.9331335862843,289,289,74,363,1.01038062283737,"1 - 2","success",0.999993213635889
"ZNF469","maximum_longevity_y",-0.0270842216130703,0.179985709606781,0.880386051339247,271,271,92,363,1.00369003690037,"1 - 2","success",0.999993213635889
"MCRIP1","maximum_longevity_y",0.0322369994085802,0.15053006944134,0.830424982902066,353,353,10,363,1.05949008498584,"1 - 3","success",0.999993213635889
"SLC26A6","maximum_longevity_y",-0.0926526075969454,0.153463779325779,0.546014845581553,331,331,32,363,1.05438066465257,"1 - 3","success",0.999993213635889
"IGHV3-72","maximum_longevity_y",0.424648312527016,0.35869947257993,0.236470302212854,180,180,183,363,6.06666666666667,"1 - 40","success",0.999993213635889
"OR6V1","maximum_longevity_y",0.0129268209620431,0.205716611530808,0.949895503983786,208,208,155,363,1.03365384615385,"1 - 2","success",0.999993213635889
"DEFB131B","maximum_longevity_y",0.148043945860666,0.189408752348037,0.434443277630448,265,265,98,363,1.09811320754717,"1 - 10","success",0.999993213635889
"IGHD6-25","maximum_longevity_y",0.366587631159441,0.346516680956954,0.29009098988637,109,109,254,363,1.41284403669725,"1 - 5","success",0.999993213635889
"FAM229A","maximum_longevity_y",-0.0560426819548784,0.158588280970675,0.723800007878222,313,313,50,363,1.01916932907348,"1 - 3","success",0.999993213635889
"ERCC6","maximum_longevity_y",-0.0753695479841746,0.154476709066105,0.62561901625901,340,340,23,363,1.02647058823529,"1 - 2","success",0.999993213635889
"FRG2B","maximum_longevity_y",0.802360588351666,0.333572557352426,0.0161567397408513,139,139,224,363,1.51079136690647,"1 - 15","success",0.708615597104631
"NOL7","maximum_longevity_y",0.0298797533333835,0.15780985178089,0.849826168035559,344,344,19,363,1.01744186046512,"1 - 2","success",0.999993213635889
"CTAGE4","maximum_longevity_y",0.313335061189709,0.932640394609581,0.736896830527995,25,25,338,363,1.2,"1 - 3","success",0.999993213635889
"NTF4","maximum_longevity_y",0.199614502208003,0.158915956621222,0.209079330407315,320,320,43,363,1.10625,"1 - 4","success",0.999993213635889
"ELFN1","maximum_longevity_y",NA,NA,NA,0,252,111,363,NA,NA,"No variation in nonzero copy numbers",NA
"PIGBOS1","maximum_longevity_y",0.00351096597043926,0.154516893956107,0.981871855996185,352,352,11,363,1.02556818181818,"1 - 3","success",0.999993213635889
"CT47A6","maximum_longevity_y",0.0598895824664412,0.236132338808877,0.799783585778511,219,219,144,363,2.00456621004566,"1 - 19","success",0.999993213635889
"FTCDNL1","maximum_longevity_y",-0.119671707134089,0.179527796468718,0.505033085765076,215,215,148,363,1.06046511627907,"1 - 3","success",0.999993213635889
"TEX22","maximum_longevity_y",-0.00797272603394117,0.175130226611327,0.963689201303004,261,261,102,363,1.01532567049808,"1 - 2","success",0.999993213635889
"OR52I2","maximum_longevity_y",-0.0296514229614699,0.161604765629792,0.854420533467801,212,212,151,363,1.41509433962264,"1 - 5","success",0.999993213635889
"CROCC2","maximum_longevity_y",-0.0106521430731907,0.211267412370241,0.959787547551467,179,179,184,363,1.01675977653631,"1 - 2","success",0.999993213635889
"DCAF8L1","maximum_longevity_y",0.290923538496375,0.387021205363389,0.452231959122231,65,65,298,363,1.23076923076923,"1 - 4","success",0.999993213635889
"USP17L7","maximum_longevity_y",1.3606266709232,0.805107313572144,0.0910290688752763,33,33,330,363,1.81818181818182,"1 - 8","success",0.999993213635889
"TMEM185B","maximum_longevity_y",0.0179745551520419,0.16308965783456,0.91224067288704,322,322,41,363,1.00621118012422,"1 - 2","success",0.999993213635889
"CT47A9","maximum_longevity_y",-0.050003210600323,0.235220870579135,0.831654712085919,217,217,146,363,2.02304147465438,"1 - 23","success",0.999993213635889
"KIF4B","maximum_longevity_y",NA,NA,NA,0,40,323,363,NA,NA,"No variation in nonzero copy numbers",NA
"CT47A12","maximum_longevity_y",0.0464643192792807,0.231102600619488,0.840655615899184,210,210,153,363,1.99047619047619,"1 - 19","success",0.999993213635889
"HSBP1L1","maximum_longevity_y",-0.0114325449248015,0.17229685293399,0.947096179057956,284,284,79,363,1.04929577464789,"1 - 2","success",0.999993213635889
"TAS2R46","maximum_longevity_y",0.447431287446187,0.280315809663399,0.110451160851091,167,167,196,363,1.97604790419162,"1 - 7","success",0.999993213635889
"SRRM5","maximum_longevity_y",0.0134854191878607,0.188269657231827,0.942897786679297,238,238,125,363,1.00420168067227,"1 - 2","success",0.999993213635889
"PGAM4","maximum_longevity_y",NA,NA,NA,0,2,361,363,NA,NA,"Insufficient nonzero species",NA
"C13orf42","maximum_longevity_y",0.00367025138625013,0.155208776472746,0.981134030693661,345,345,18,363,1.00289855072464,"1 - 2","success",0.999993213635889
"MROH5","maximum_longevity_y",-0.00769518266493782,0.245266490261542,0.97497065229297,151,151,212,363,1.04635761589404,"1 - 2","success",0.999993213635889
"ERVMER34-1","maximum_longevity_y",NA,NA,NA,0,54,309,363,NA,NA,"No variation in nonzero copy numbers",NA
"CT47A11","maximum_longevity_y",-0.0230798892388333,0.23069734401229,0.920309379401804,203,203,160,363,1.88669950738916,"1 - 22","success",0.999993213635889
"RBMY1J","maximum_longevity_y",0.567515924004446,0.411182399109868,0.167523594218316,89,89,274,363,1.87640449438202,"1 - 13","success",0.999993213635889
"LTA","maximum_longevity_y",0.0011054465483981,0.152478171919809,0.994215493298836,352,352,11,363,1.02556818181818,"1 - 5","success",0.999993213635889
"C14orf132","maximum_longevity_y",-0.0178277026372402,0.151920616584877,0.906583652272325,342,342,21,363,1.06140350877193,"1 - 3","success",0.999993213635889
"WDR46","maximum_longevity_y",0.00553774732324149,0.155474874724733,0.971586733764183,347,347,16,363,1.00576368876081,"1 - 2","success",0.999993213635889
"ANHX","maximum_longevity_y",0.477272783434731,0.20674087099727,0.0209682574013595,289,289,74,363,1.41522491349481,"1 - 23","success",0.83464253678534
"ZNF717","maximum_longevity_y",-0.53904180318282,0.347811602986821,0.121187193264585,66,66,297,363,1.27272727272727,"1 - 7","success",0.999993213635889
"USP17L5","maximum_longevity_y",1.71648296128406,1.24169681673323,0.166858485275436,22,22,341,363,1.54545454545455,"1 - 5","success",0.999993213635889
"PRR20D","maximum_longevity_y",0.699706170496578,0.422563240301806,0.0977498844484445,147,147,216,363,2.12244897959184,"1 - 43","success",0.999993213635889
"SPANXB1","maximum_longevity_y",0.377641319629341,0.158471048475751,0.0171707781840823,258,258,105,363,6.22480620155039,"1 - 17","success",0.735777713451252
"KLLN","maximum_longevity_y",0.00779523003563513,0.762854529561274,0.991846957430374,28,28,335,363,1.03571428571429,"1 - 2","success",0.999993213635889
"PARG","maximum_longevity_y",0.0403824998724534,0.154253028476174,0.793480352389791,339,339,24,363,1.01474926253687,"1 - 2","success",0.999993213635889
"AKR1B15","maximum_longevity_y",-0.0754974275211516,0.21767411550092,0.728713811948149,161,161,202,363,1.93167701863354,"1 - 7","success",0.999993213635889
"GAGE12D","maximum_longevity_y",0.221005391953626,0.201610426968038,0.272991168677506,268,268,95,363,6.35820895522388,"1 - 28","success",0.999993213635889
"SCAMP4","maximum_longevity_y",0.199364412987518,0.164124247261483,0.224474279534942,333,333,30,363,1.16216216216216,"1 - 4","success",0.999993213635889
"LTB","maximum_longevity_y",0.00392532017071272,0.16527782840279,0.981052159362903,315,315,48,363,1.00634920634921,"1 - 2","success",0.999993213635889
"USP17L12","maximum_longevity_y",1.07063202768456,1.12471513748542,0.341140624809008,25,25,338,363,1.36,"1 - 5","success",0.999993213635889
"RD3L","maximum_longevity_y",-0.0272330391622849,0.156770352381233,0.862091065765363,349,349,14,363,1.00859598853868,"1 - 2","success",0.999993213635889
