"Gene","n_outliers","n_normals","outlier_mean_rank","normal_mean_rank","outlier_mean_magnitude","normal_mean_magnitude","standard_effect_size","magnitude_effect_size","phylo_diversity_score","phylo_weighted_effect","phylo_weighted_magnitude","p_value","species_in_analysis","adj_p_value"
"OR4K15",6,74,1389.83333333333,704.418918918919,0.833333333333333,1.15765765765766,685.414414414414,-0.324324324324324,1.06151815197717,727.579842527701,-0.344276157398,0.0504897312637841,80,0.278345404951219
"OR4S2",4,158,1019.25,333.189873417722,4.625,4.48417721518987,686.060126582278,0.140822784810126,1.05868208297202,726.319563854175,0.149086559152705,0.241281468582205,162,0.535145372394881
"APOBR",2,4,1152.5,546,1.5,0.875,606.5,0.625,1.19360954385528,723.924188348226,0.746005964909549,0.0325887039804332,6,0.231042829443683
"ARMC6",3,16,1642.33333333333,900.5625,0.666666666666667,1,741.770833333333,-0.333333333333333,0.974017969594283,722.498120987592,-0.324672656531428,0.0584077254546721,19,0.301546861649703
"LINC02203",5,168,881,234.339285714286,6.3,9.24007936507936,646.660714285714,-2.94007936507936,1.11508249080349,721.08003999048,-3.27843102157265,0.124203892390659,173,0.42188529350969
"VEGFB",2,7,1737,720.857142857143,0.75,1,1016.14285714286,-0.25,0.707648888540938,719.072363455956,-0.176912222135235,0.16768384809843,9,0.467815056882741
"ANXA8L1",3,28,1459.66666666667,661,1,1.92261904761905,798.666666666667,-0.922619047619048,0.899554886950431,718.444503044411,-0.829946473079267,0.118954406524051,31,0.4137284735698
"SBK3",3,20,1243.33333333333,655.6,0.666666666666667,1.20833333333333,587.733333333333,-0.541666666666667,1.21920165833087,716.565454656327,-0.660400898262552,0.186849688061054,23,0.490016417064947
"CYP11B1",2,106,1396.5,718.179245283019,0.75,1.15094339622642,678.320754716981,-0.400943396226415,1.05601454549085,716.316583489465,-0.423402058333597,0.0132951694539817,108,0.146356741427303
"CAMKK2",2,43,1707.5,861.488372093023,0.75,1.24418604651163,846.011627906977,-0.494186046511628,0.843619413074922,713.711832989443,-0.416904942507955,0.414342016257069,45,0.655727008698317
"PLAAT3",2,85,1455,605.717647058824,0.75,1.62352941176471,849.282352941176,-0.873529411764706,0.837841927635232,711.564363694821,-0.731879566199012,0.407613068233904,87,0.651934347186189
"BPTF",4,38,1523.25,819.052631578947,1,1.21052631578947,704.197368421053,-0.210526315789474,1.01043371788198,711.54476509639,-0.212722887975154,0.19299247103895,42,0.495908339135272
"MAPK1",2,24,1737,1050.875,0.75,1.01388888888889,686.125,-0.263888888888889,1.03652696649915,711.18706488923,-0.273527949492831,0.284361574134273,26,0.568522406849617
"LSM1",3,29,1725.66666666667,795.275862068965,0.5,1.03448275862069,930.390804597701,-0.53448275862069,0.763835242811018,710.665286139023,-0.408256767709337,0.026584525502528,32,0.212252993261512
"ZFYVE27",2,14,1737,1097.71428571429,0.75,0.964285714285714,639.285714285714,-0.214285714285714,1.11126387434781,710.415119672349,-0.23812797307453,0.29724974614133,16,0.577728592208538
"TERT",2,14,1994.5,1034.07142857143,0.5,1.03571428571429,960.428571428571,-0.535714285714286,0.739054502139539,709.809059697732,-0.39592205471761,0.204861844729996,16,0.505638005893183
"RFLNA",2,12,1737,828.5,0.75,0.916666666666667,908.5,-0.166666666666667,0.780141656750388,708.758695157727,-0.130023609458398,0.21315742916021,14,0.51874365829732
"OR4D10",3,174,958.666666666667,289.005747126437,7.16666666666667,6.95402298850575,669.66091954023,0.21264367816092,1.05713293074213,707.920610477032,0.22479263469804,0.373766177299825,177,0.628656664506201
"ZNF674",2,38,2221.5,740,0.5,3.36842105263158,1481.5,-2.86842105263158,0.477675067583709,707.675612625264,-1.37017322017432,0.0276119722677861,40,0.215924542430672
"SLC25A15",4,22,1462.5,539.636363636364,0.875,1.56818181818182,922.863636363636,-0.693181818181818,0.763021951989935,704.165213238711,-0.528912943993023,0.0529369994509483,26,0.286246616787536
"RPL37A",4,91,1503,540.45054945055,0.875,2.67582417582418,962.54945054945,-1.80082417582418,0.730503151371904,703.145406977669,-1.31550773550627,0.0466271388830939,95,0.269251512972317
"OR2J3",7,126,1096.57142857143,398.746031746032,1.42857142857143,3.59126984126984,697.825396825397,-2.16269841269841,1.00550224554086,701.665003503375,-2.1745981103959,0.0212256692560584,133,0.192528782697866
"ZNF316",2,43,1994.5,805.441860465116,0.5,2.51550387596899,1189.05813953488,-2.01550387596899,0.586386770398684,697.247962258128,-1.18186480855549,0.174966008138871,45,0.473688461058896
"SULT2A1",5,132,1186.4,538.530303030303,2.2,2.92676767676768,647.869696969697,-0.726767676767678,1.07482917794846,696.349253811659,-0.781151104579717,0.128088944998257,137,0.424452994663788
"SBDS",4,9,1649.75,740.555555555556,0.75,1.11111111111111,909.194444444444,-0.361111111111111,0.764332002419527,694.926410310931,-0.276008778651496,0.0659513414556454,13,0.322572289420757
"OR52L1",5,115,1173,543.904347826087,1.1,1.33913043478261,629.095652173913,-0.239130434782609,1.10381710325864,694.406540455214,-0.263956263822718,0.0242283990408748,120,0.202682580547829
"NOP10",2,35,2221.5,978.942857142857,0.5,1.05714285714286,1242.55714285714,-0.557142857142857,0.557568155389195,692.810294108526,-0.310645115145409,0.0257960462746282,37,0.208244446289726
"HORMAD2",2,7,1737,807.428571428571,0.75,1.14285714285714,929.571428571429,-0.392857142857143,0.744073507103111,691.669472959992,-0.292314592076222,0.216678461598528,9,0.5220343781675
"NXPE1",6,25,1304,599.96,0.75,1.88,704.04,-1.13,0.980237094946808,690.12612432635,-1.10766791728989,0.0481234447453686,31,0.274716121717847
"KRT83",7,157,1285.71428571429,599.369426751592,1,1.41188959660297,686.344858962693,-0.411889596602973,0.997616529541051,684.708976266704,-0.410907869917121,0.0511774921985534,164,0.280144190171807
"NODAL",2,3,1737,681,0.75,1,1056,-0.25,0.64727177479488,683.518994183393,-0.16181794369872,0.130691954703939,5,0.42612810318086
"UBL7",2,9,1223,532.888888888889,1,1,690.111111111111,0,0.990362078949256,683.459874705981,0,0.0716093790600628,11,0.336648327910601
"LIMS4",4,2,1183.25,416.5,1.125,1,766.75,0.125,0.890115544622222,682.496093839089,0.111264443077778,0.0796353772551829,6,0.352839779032603
"HAVCR1",2,88,992,395.159090909091,1,2.45265151515151,596.840909090909,-1.45265151515151,1.14089959271372,680.935550096706,-1.65732952199134,0.0368763980226401,90,0.244374936150033
"HRH3",4,19,1680,877.736842105263,0.625,1.28947368421053,802.263157894737,-0.664473684210526,0.847856386822389,680.203942333352,-0.563378257033298,0.119387098858285,23,0.414483794124855
"KRTAP2-1",5,102,1228.6,600.21568627451,1.1,1.5359477124183,628.38431372549,-0.435947712418301,1.08163989263544,679.685541631831,-0.471538436854795,0.0902980024752172,107,0.369325299786047
"OR52N4",6,150,1089.5,428.76,2.5,2.12666666666667,660.74,0.373333333333334,1.0262454458828,678.0814159126,0.383131633129578,0.083262019515856,156,0.355464775625385
"TRPM2",4,52,1724.5,933.096153846154,0.625,1.10576923076923,791.403846153846,-0.480769230769231,0.856378721898738,677.741414274976,-0.411720539374393,0.0983113139808058,56,0.383079817132392
"CDK3",2,16,1737,817.875,0.75,1.3125,919.125,-0.5625,0.73676591525571,677.179971859404,-0.414430827331337,0.220352784922461,18,0.523813044943579
"KRTAP1-4",2,21,1544,790.142857142857,0.5,1.07142857142857,753.857142857143,-0.571428571428571,0.897854142825739,676.853758813061,-0.513059510186137,0.00440554883906731,23,0.0712735755502549
"SDR9C7",2,47,1399.5,751.382978723404,0.75,1.31914893617021,648.117021276596,-0.569148936170213,1.03907923737795,673.444940199755,-0.591390842550218,0.620120594906018,49,0.787755396572775
"DNAH1",2,12,1544,731,0.5,2.08333333333333,813,-1.58333333333333,0.825487904447204,671.121666315577,-1.30702251537474,0.0014871702675347,14,0.0319501741347777
"PCDHGB5",5,114,1060,509.350877192982,0.866666666666667,1.5921052631579,550.649122807018,-0.725438596491228,1.21510155073852,669.094603035614,-0.881481563562068,0.244852320394321,119,0.536253169728591
"SLC18A2",2,10,1737,910.3,0.75,0.9,826.7,-0.15,0.808682362825486,668.537709347829,-0.121302354423823,0.219553853531319,12,0.522668560807893
"OR4C3",3,31,1214.66666666667,563.161290322581,1,1.29032258064516,651.505376344086,-0.290322580645161,1.0234500145062,666.783186870224,-0.297130649372768,0.0422709740753877,34,0.257885209779007
"SLBP",2,15,1737,904.066666666667,0.75,1.03333333333333,832.933333333333,-0.283333333333333,0.800060284574187,666.396879697993,-0.22668374729602,0.232302844399522,17,0.532312298805072
"OR5AR1",2,34,1636.5,940.264705882353,0.75,0.990196078431373,696.235294117647,-0.240196078431373,0.955969237966368,665.579523562937,-0.229620062060549,0.508540149293277,36,0.715532283506009
"CXCL8",3,35,1392.66666666667,620.857142857143,0.833333333333333,1.12857142857143,771.809523809524,-0.295238095238095,0.859523025431938,663.388056961945,-0.25376394084181,1.00705110488604e-10,38,1.00604405378115e-07
"PDPR",3,51,1523,678.450980392157,0.833333333333333,0.986928104575163,844.549019607843,-0.15359477124183,0.784450691451704,662.507062396231,-0.12048752450402,0.0985285201443046,54,0.383079817132392
"TNNI2",3,26,1965.33333333333,961.346153846154,0.5,0.891025641025641,1003.98717948718,-0.391025641025641,0.657407345567767,660.028546650736,-0.257063128715601,0.0475925022472368,29,0.272854575294058
"FPR2",2,56,1348,632.107142857143,0.75,1.29166666666667,715.892857142857,-0.541666666666667,0.921565102371933,659.741874180193,-0.49918109711813,0.232442644216777,58,0.532312298805072
"NHP2",2,9,1903.5,929.222222222222,0.5,0.87037037037037,974.277777777778,-0.37037037037037,0.672079642371736,654.792260459618,-0.248918386063606,0.262723613254736,11,0.551417709701902
"BTN2A1",3,41,1714.33333333333,743.463414634146,1,1.64634146341463,970.869918699187,-0.646341463414634,0.672937836857577,653.335102959523,-0.434947626261605,0.197668571546801,44,0.500019515858495
"ZNF449",5,82,1094.8,514.439024390244,1.6,1.27439024390244,580.360975609756,0.325609756097561,1.12474443923773,652.757780067658,0.366227762532286,0.210007369693764,87,0.514840152942503
"IGHV3-72",7,109,990.571428571429,281.302752293578,2.07142857142857,8.16360856269113,709.26867627785,-6.09217999126256,0.919749881992786,652.349781307732,-5.60328182804255,0.0726359687872453,116,0.339477580437231
"DPPA5",2,11,1362.5,704.454545454545,1,1,658.045454545455,0,0.98628980725956,649.023524531666,0,0.000578922211564774,13,0.0159782082944329
"PKD2",3,40,1174.66666666667,548.8,1.33333333333333,1.30416666666667,625.866666666667,0.0291666666666666,1.03590843490867,648.340559128171,0.0302139960181693,0.0704735994002076,43,0.334986151892113
"DEFB136",2,6,1510.5,820,1.25,1.08333333333333,690.5,0.166666666666667,0.938861459800031,648.283837991922,0.156476909966672,0.43078444168347,8,0.666214397611537
"GFY",2,2,1994.5,809,0.5,1,1185.5,-0.5,0.54598918663725,647.27018075846,-0.272994593318625,0.202221614895043,4,0.50284852092134
"ARHGEF1",2,32,1257,734.03125,0.75,1.296875,522.96875,-0.546875,1.2366517473768,646.730218510958,-0.676293924346685,0.165198538621748,34,0.465866873911437
"SLC25A2",4,3,1649.75,544,0.75,1,1105.75,-0.25,0.584860853326939,646.709888566263,-0.146215213331735,0.0386408597740481,7,0.249046573640478
"GTPBP1",3,7,1834.66666666667,920.285714285714,0.666666666666667,1.14285714285714,914.380952380952,-0.476190476190476,0.70584292606982,645.40932697108,-0.336115679080867,0.133763494610111,10,0.431411561309125
"TMEM239",3,57,1159,625.526315789474,0.583333333333333,1.72222222222222,533.473684210526,-1.13888888888889,1.20772411972697,644.28903566066,-1.37546358080016,0.302312143791402,60,0.581627022913069
"NCF2",2,13,1544,930.461538461538,0.5,1.23076923076923,613.538461538462,-0.730769230769231,1.04893322889572,643.560879513248,-0.766528128808408,0.00669940275848794,15,0.0932780955502362
"MICOS13",2,7,1737,955.428571428571,0.75,1.14285714285714,781.571428571429,-0.392857142857143,0.820788261288395,641.50465392983,-0.322452531220441,0.239878752409781,9,0.534311869916102
"MUC6",3,31,1363,598.612903225806,0.666666666666667,0.967741935483871,764.387096774194,-0.301075268817204,0.838933475299202,641.269923570642,-0.252582121595459,0.276068275690545,34,0.561833853341836
"HTATIP2",2,14,1544,920.285714285714,0.5,1.17857142857143,623.714285714286,-0.678571428571429,1.02742544049192,640.819924741104,-0.697181548905233,0.00616790635513081,16,0.0897680644672169
"RBL1",2,42,1575,879.47619047619,0.75,1.11904761904762,695.52380952381,-0.369047619047619,0.920861797999857,640.481305789805,-0.339841854023757,0.402901832297901,44,0.649912361710167
"CPED1",3,80,1386.66666666667,745.9875,0.833333333333333,1.3875,640.679166666667,-0.554166666666667,0.998363003348103,639.630377015893,-0.55325949768874,0.361045291952356,83,0.619466288811342
"CCL4",7,116,986.857142857143,486.844827586207,1.14285714285714,2.2198275862069,500.012315270936,-1.07697044334975,1.2759312688384,637.981347858472,-1.37414026428471,0.00432857234342856,123,0.0708892421489366
"C4A",4,33,1367.5,691.272727272727,0.75,1.28282828282828,676.227272727273,-0.532828282828283,0.943253256594788,637.853577198212,-0.502592012983586,0.20198425590586,37,0.502571037733386
"DEFB106B",3,24,1401,695.875,1,1.36805555555556,705.125,-0.368055555555556,0.903300679371073,636.939891541528,-0.332464833379631,0.179078496009562,27,0.479687204916112
"CYP11B2",3,89,1299.66666666667,709.359550561798,0.833333333333333,1.12359550561798,590.307116104869,-0.290262172284644,1.07809739244456,636.408562614127,-0.312930891065368,0.0293604025923779,92,0.220852838097704
"DCUN1D4",4,39,1482.25,890.48717948718,0.75,1.19230769230769,591.76282051282,-0.442307692307692,1.07424015108061,635.69538171158,-0.475144682208731,0.108239293911424,43,0.39863983269129
"ALPG",3,114,1043.33333333333,447.254385964912,1.33333333333333,2.2719298245614,596.078947368421,-0.93859649122807,1.06604825822947,635.44892360936,-1.00058915465397,0.0952306579287068,117,0.37940349858735
"MARK4",3,57,2026,1009.22807017544,0.5,1.09941520467836,1016.77192982456,-0.599415204678363,0.623512065582368,633.969566191083,-0.373742612410484,0.033599158840628,60,0.233452190172659
"OR56B1",3,102,918,412.529411764706,1.83333333333333,2.22712418300654,505.470588235294,-0.393790849673203,1.24578003029997,629.70516472751,-0.490576776637735,0.294679616446,105,0.57634725970316
"CBFA2T2",2,58,1737,972.568965517241,0.75,1.11206896551724,764.431034482759,-0.362068965517241,0.823576223671519,629.567224636623,-0.298191391329343,0.270422645350549,60,0.557360040718214
"RPE",5,28,1449.4,767.785714285714,0.8,1,681.614285714286,-0.2,0.922763637149676,628.968877418893,-0.184552727429935,0.0999527494699689,33,0.385056268244847
"QRSL1",2,23,2221.5,1065.4347826087,0.5,1.17391304347826,1156.0652173913,-0.673913043478261,0.543164601725562,627.933703373123,-0.366045709858531,0.0284440346119419,25,0.217327652599082
"P2RY8",2,5,1724.5,690.2,0.75,0.9,1034.3,-0.15,0.607021158825714,627.841984573436,-0.0910531738238572,0.341716298419195,7,0.605542496001376
"OR51E2",6,101,1305,689.366336633663,0.833333333333333,1.15016501650165,615.633663366337,-0.316831683168317,1.0184590445977,626.997672614262,-0.322680093337886,0.0190296922353624,107,0.178503873644385
"SAP18",4,17,1784.75,966.352941176471,0.625,0.892156862745098,818.397058823529,-0.267156862745098,0.764016567738621,625.268911929736,-0.204112269322328,0.0534783060593593,21,0.28800446228194
"OR10H5",2,83,1282.5,561.21686746988,1.5,2.61244979919679,721.28313253012,-1.11244979919679,0.861133035252352,621.120733191987,-0.957967272148198,0.535324351997038,85,0.730934519829538
"PPIP5K1",3,27,1465.66666666667,875.296296296296,0.833333333333333,1.22222222222222,590.37037037037,-0.388888888888889,1.05183847420996,620.974269589137,-0.409048295526094,0.219500992655172,30,0.522668560807893
"C9orf85",2,52,2221.5,1074.96153846154,0.5,0.987179487179487,1146.53846153846,-0.487179487179487,0.541543634789452,620.900605887444,-0.263828950282041,0.0434581028196795,54,0.261140720101413
"TXNIP",2,5,1247.5,663.6,1.25,1,583.9,0.25,1.06152742269804,619.825862113386,0.26538185567451,0.0698859782894493,7,0.333583083438719
"MOB4",5,50,1531.4,851.72,0.7,1.13666666666667,679.68,-0.436666666666667,0.911321153471423,619.406761591457,-0.397943570349188,0.011090404301359,55,0.128847558626631
"ZSCAN26",5,43,1409.2,701.813953488372,0.566666666666667,1.31395348837209,707.386046511628,-0.747286821705426,0.875475139974799,619.298898085987,-0.654231034833881,0.0721346471732808,48,0.338195541173209
"D2HGDH",2,12,1227.5,612.833333333333,0.75,1.16666666666667,614.666666666667,-0.416666666666667,1.00026369656116,614.828752152928,-0.416776540233818,0.363884519055076,14,0.622200487010734
"RHBDF2",2,7,1737,1032.71428571429,0.75,0.928571428571429,704.285714285714,-0.178571428571429,0.870477582442469,613.064925920196,-0.155442425436155,0.249336922023941,9,0.538948041857232
"DEFB106A",3,24,1401,722.583333333333,1,1.26388888888889,678.416666666667,-0.263888888888889,0.903300679371073,612.814235896658,-0.238371012611811,0.190065374348294,27,0.494789078759468
"VTI1B",3,5,1834.66666666667,875.4,0.666666666666667,0.9,959.266666666667,-0.233333333333333,0.637342137837344,611.381068089436,-0.14871316549538,0.11651700083148,8,0.410583717215692
"HPS4",3,10,1754.33333333333,1119.6,0.666666666666667,0.95,634.733333333333,-0.283333333333333,0.961377545381714,610.218373971953,-0.272390304524819,0.31021774555836,13,0.586390781102746
"EPHX1",2,16,1188,635.25,0.75,1.27083333333333,552.75,-0.520833333333333,1.10325222083304,609.822665065465,-0.574610531683877,0.248762974180435,18,0.538948041857232
"GSPT1",2,19,1362.5,903.263157894737,1,0.982456140350877,459.236842105263,0.0175438596491228,1.32771955535574,609.737735802973,0.0232933255325567,0.00232924516315361,21,0.044748383038278
"SPAG11A",3,25,1313.33333333333,703.76,1.16666666666667,1.24,609.573333333333,-0.0733333333333333,0.999373970383464,609.191722373216,-0.0732874244947873,0.253921145880856,28,0.540868283017005
"HSFX4",4,110,1174.5,562.718181818182,1.25,2.31818181818182,611.781818181818,-1.06818181818182,0.995373192074077,608.951221216519,-1.06323954607913,0.0872042627239201,114,0.364007185879244
"DEFB107A",3,17,1176.66666666667,479.588235294118,1,4.50980392156863,697.078431372549,-3.50980392156863,0.872118689444925,607.935128008952,-3.06096559628709,0.319614274261426,20,0.589159263434654
"HSFX3",4,112,1174.5,568.946428571429,1.25,2.26339285714286,605.553571428571,-1.01339285714286,1.00384802754059,607.883758248731,-1.01729242076658,0.0892675839860974,116,0.367252876597776
"FAM156B",3,40,1523,769.95,0.833333333333333,1.00416666666667,753.05,-0.170833333333333,0.806506442077738,607.339676206641,-0.137778183854947,0.118944700628937,43,0.4137284735698
"PWWP3B",4,70,1606,777.928571428571,0.75,1.03809523809524,828.071428571429,-0.288095238095238,0.733202168110815,607.143766779191,-0.21123205319383,0.0526574886949672,74,0.285895821773219
"OR5P3",5,49,1220.6,627.408163265306,1.6,1.39115646258503,593.191836734694,0.208843537414966,1.02072502664266,605.485753355227,0.213171825292038,0.22985247879258,54,0.531271535568998
"CES3",2,22,1267.5,734.363636363636,1.25,1.02272727272727,533.136363636364,0.227272727272727,1.13485787790163,605.034002268556,0.257922244977644,0.00482198469002662,24,0.0758608300053007
"OR7C1",2,72,1277.5,541.333333333333,0.75,1.92592592592593,736.166666666667,-1.17592592592593,0.821486287630598,604.750822077391,-0.966007023417462,0.530722590903279,74,0.728268605204227
