"gene","trait","estimate_longevity","std_error_longevity","p_value_longevity","n_species","n_nonzero_species","n_zeros_excluded","n_total_species","mean_copy_number","copy_number_range","status","adjusted_p_longevity"
"C12orf57","MLres",-0.0119220672316552,0.208785804706179,0.954464018755403,351,351,12,363,1.01709401709402,"1 - 2","success",0.999997530435179
"PTPN6","MLres",-0.0596935127637596,0.209288777098073,0.775474984615862,351,351,12,363,1.01994301994302,"1 - 2","success",0.999997530435179
"LPCAT3","MLres",0.0281913357895344,0.208951169390739,0.892676473441061,351,351,12,363,1.00569800569801,"1 - 2","success",0.999997530435179
"NT5DC3","MLres",-0.00359269884738285,0.212550284925585,0.986514144404482,343,343,20,363,1.01166180758017,"1 - 3","success",0.999997530435179
"SLCO1B3","MLres",0.0304670765828054,0.233007307890361,0.89596842254164,325,325,38,363,1.23692307692308,"1 - 5","success",0.999997530435179
"APOBEC1","MLres",-0.070262044210556,0.214492909106074,0.743234685693876,331,331,32,363,1.04229607250755,"1 - 3","success",0.999997530435179
"NANOG","MLres",0.214535942277282,0.245707477943265,0.382589180350113,308,308,55,363,1.2987012987013,"1 - 7","success",0.999997530435179
"SUDS3","MLres",-0.0336111954713706,0.209158244032929,0.872331701670351,347,347,16,363,1.02017291066282,"1 - 2","success",0.999997530435179
"GOLT1B","MLres",-0.0927687609700219,0.199820549157853,0.642461217421795,359,359,4,363,1.07520891364903,"1 - 2","success",0.999997530435179
"GYS2","MLres",0.00920447503600883,0.209744469139439,0.964996683885114,343,343,20,363,1.01749271137026,"1 - 2","success",0.999997530435179
"LDHB","MLres",-0.0268096578784784,0.209595975188528,0.898219303508083,340,340,23,363,1.03823529411765,"1 - 2","success",0.999997530435179
"PRKAB1","MLres",-0.0047816737910008,0.209415216738304,0.981783118456648,354,354,9,363,1.00564971751412,"1 - 2","success",0.999997530435179
"CMAS","MLres",-0.00256159730837094,0.2117199313364,0.990346638286252,346,346,17,363,1.01445086705202,"1 - 4","success",0.999997530435179
"HCFC2","MLres",0.0127512894602717,0.217281603467522,0.953202572391046,325,325,38,363,1.02153846153846,"1 - 3","success",0.999997530435179
"ST8SIA1","MLres",0.0260985478322746,0.211309193954903,0.901704195544165,352,352,11,363,1.00852272727273,"1 - 4","success",0.999997530435179
"CLEC4A","MLres",-0.0402981322282588,0.215120374176178,0.85140324194872,290,290,73,363,2.58965517241379,"1 - 17","success",0.999997530435179
"C2CD5","MLres",-0.127105503632071,0.199710864774502,0.524484714293812,343,343,20,363,1.10495626822157,"1 - 5","success",0.999997530435179
"AICDA","MLres",-0.106356102703083,0.207344939750904,0.607991303733647,354,354,9,363,1.04519774011299,"1 - 3","success",0.999997530435179
"RAB35","MLres",0.0329949431545012,0.207173467330022,0.873462144841198,351,351,12,363,1.01424501424501,"1 - 2","success",0.999997530435179
"PHC1","MLres",0.0124419931189511,0.210003850901746,0.95275577314718,336,336,27,363,1.02380952380952,"1 - 4","success",0.999997530435179
"COX6A1","MLres",0.0862374785038894,0.207304818175767,0.677414683253607,344,344,19,363,1.06686046511628,"1 - 3","success",0.999997530435179
"RFX4","MLres",-0.211446985425115,0.198547091510973,0.286888846261791,349,349,14,363,1.12893982808023,"1 - 3","success",0.999997530435179
"RIC8B","MLres",-0.0978158923853242,0.20089844754093,0.626334708127206,352,352,11,363,1.07102272727273,"1 - 3","success",0.999997530435179
"SRSF9","MLres",0.0325735368819832,0.210685196482398,0.877130662029226,347,347,16,363,1.01440922190202,"1 - 2","success",0.999997530435179
"FGFR1OP2","MLres",-0.11509482247047,0.195195021412265,0.555431925423161,359,359,4,363,1.12813370473538,"1 - 4","success",0.999997530435179
"KLRB1","MLres",-0.382145931118256,0.265774430773707,0.150474306354682,293,293,70,363,1.64846416382253,"1 - 18","success",0.999997530435179
"COL12A1","MLres",-0.226163760760553,0.201035112045904,0.260590594704691,325,325,38,363,1.16,"1 - 8","success",0.999997530435179
"BTN3A3","MLres",0.833863666541202,0.34429671955347,0.0154381867877173,148,148,215,363,1.75675675675676,"1 - 11","success",0.999997530435179
"TDP2","MLres",-0.00976688467457794,0.206732301646897,0.962318667910097,349,349,14,363,1.02578796561605,"1 - 2","success",0.999997530435179
"FRK","MLres",0.0121425009769808,0.207916813558374,0.953429405398516,354,354,9,363,1.00847457627119,"1 - 2","success",0.999997530435179
"DSE","MLres",-0.00532767742896552,0.213662741827226,0.980106821286751,332,332,31,363,1.00602409638554,"1 - 2","success",0.999997530435179
"RWDD1","MLres",0.00159970934981862,0.211826316347309,0.993974444339346,341,341,22,363,1.0058651026393,"1 - 2","success",0.999997530435179
"RSPH4A","MLres",-0.237538747508628,0.209407074574228,0.256652103668797,334,334,29,363,1.0748502994012,"1 - 4","success",0.999997530435179
"MAK","MLres",0.028853793408094,0.203673178893259,0.887342944541728,340,340,23,363,1.08529411764706,"1 - 4","success",0.999997530435179
"TMEM14C","MLres",0.310546398661698,0.247095000586676,0.208829874411239,277,277,86,363,1.1841155234657,"1 - 4","success",0.999997530435179
"PAK1IP1","MLres",-0.0177813643628509,0.206412677190544,0.931351366291456,341,341,22,363,1.03225806451613,"1 - 3","success",0.999997530435179
"GCNT2","MLres",-0.0807257270886779,0.195063781224749,0.678989290586021,349,349,14,363,1.18338108882521,"1 - 3","success",0.999997530435179
"SMIM8","MLres",-0.054588880252844,0.206022377857218,0.791035822709988,355,355,8,363,1.02535211267606,"1 - 3","success",0.999997530435179
"NEDD9","MLres",-0.124532273825794,0.204854836083904,0.543250500373048,350,350,13,363,1.04571428571429,"1 - 3","success",0.999997530435179
"CEP85L","MLres",-0.107692729374066,0.205856601813112,0.60087376658771,341,341,22,363,1.05571847507331,"1 - 2","success",0.999997530435179
"ADTRP","MLres",-0.0872916355923848,0.210273845154104,0.678044461334626,323,323,40,363,1.04643962848297,"1 - 2","success",0.999997530435179
"ASF1A","MLres",0.00443345808276338,0.20764695189077,0.982965707029027,355,355,8,363,1.00845070422535,"1 - 2","success",0.999997530435179
"MCM9","MLres",-0.0225285767938981,0.209900510823724,0.914527355641097,344,344,19,363,1.01453488372093,"1 - 2","success",0.999997530435179
"FAM184A","MLres",-0.272539220305345,0.196842033633205,0.166187649259639,344,344,19,363,1.15697674418605,"1 - 4","success",0.999997530435179
"RNGTT","MLres",-0.134882659466172,0.205224249055105,0.511023244936395,342,342,21,363,1.06432748538012,"1 - 2","success",0.999997530435179
"MAN1A1","MLres",-0.00963740182194934,0.210987910508654,0.963567291669303,346,346,17,363,1.0028901734104,"1 - 2","success",0.999997530435179
"GABRR2","MLres",-0.0150223356519028,0.209856808488773,0.942933178822364,344,344,19,363,1.00872093023256,"1 - 2","success",0.999997530435179
"SERINC1","MLres",-0.00186237509234606,0.209598495897553,0.992910537008148,348,348,15,363,1.00287356321839,"1 - 2","success",0.999997530435179
"HDDC2","MLres",-0.024492343569642,0.208358520170474,0.906424986794302,347,347,16,363,1.00864553314121,"1 - 2","success",0.999997530435179
"TPD52L1","MLres",-0.146709858545752,0.19653655856112,0.455379818349039,356,356,7,363,1.11797752808989,"1 - 4","success",0.999997530435179
"HINT3","MLres",-0.00104983510535553,0.213640447771928,0.996079188845112,346,346,17,363,1.00867052023121,"1 - 2","success",0.999997530435179
"NCOA7","MLres",-0.109651525464621,0.200621483281443,0.58468157823092,358,358,5,363,1.08659217877095,"1 - 3","success",0.999997530435179
"RIPOR2","MLres",-0.30488558206485,0.196134889602624,0.12007261433828,345,345,18,363,1.13623188405797,"1 - 5","success",0.999997530435179
"SASH1","MLres",0.0141006750328725,0.217671823735545,0.948349552352458,323,323,40,363,1.0061919504644,"1 - 2","success",0.999997530435179
"UST","MLres",-0.0058141834033716,0.211399601376327,0.978058320098717,338,338,25,363,1.00591715976331,"1 - 2","success",0.999997530435179
"ULBP1","MLres",-0.0372513534624235,0.253169351614977,0.883021471056997,247,247,116,363,4.78137651821862,"1 - 27","success",0.999997530435179
"FBXO5","MLres",-0.00392400055081254,0.206313946134062,0.984825501323906,349,349,14,363,1.02005730659026,"1 - 2","success",0.999997530435179
"MTRF1L","MLres",0.0117081412623748,0.208270119652128,0.955169627236771,351,351,12,363,1.01709401709402,"1 - 2","success",0.999997530435179
"PPARD","MLres",0.0156725484158096,0.203590688602369,0.938638919303411,350,350,13,363,1.05142857142857,"1 - 3","success",0.999997530435179
"OPRM1","MLres",-0.174969799806907,0.194386142727407,0.368059281606878,357,357,6,363,1.13445378151261,"1 - 4","success",0.999997530435179
"FANCE","MLres",0.0304978303092385,0.210219113608393,0.884650558364224,343,343,20,363,1.02332361516035,"1 - 3","success",0.999997530435179
"TULP1","MLres",-0.000444160260062901,0.210975470024631,0.9983202390676,333,333,30,363,1.12612612612613,"1 - 7","success",0.999997530435179
"SLC26A8","MLres",-0.0643589215444555,0.209328344844382,0.758497523500647,334,334,29,363,1.06287425149701,"1 - 2","success",0.999997530435179
"MAPK14","MLres",-0.0215507518823447,0.202551391675683,0.915267798357254,350,350,13,363,1.07428571428571,"1 - 3","success",0.999997530435179
"RHAG","MLres",-0.0334959290558395,0.203603345056418,0.869325257057529,348,348,15,363,1.06034482758621,"1 - 4","success",0.999997530435179
"KCTD20","MLres",0.0458026856619285,0.213262789397203,0.829945779404361,343,343,20,363,1.01166180758017,"1 - 2","success",0.999997530435179
"STK38","MLres",0.0398027640286949,0.211059490595246,0.850417681631064,349,349,14,363,1.02578796561605,"1 - 2","success",0.999997530435179
"SRSF3","MLres",0.145043119549635,0.204224066572967,0.477570443639743,356,356,7,363,1.05056179775281,"1 - 2","success",0.999997530435179
"SOD2","MLres",-0.139475429626808,0.201608514699717,0.489054652469298,351,351,12,363,1.0997150997151,"1 - 4","success",0.999997530435179
"MRPL18","MLres",0.156074597972086,0.203498126612053,0.443106248444249,345,345,18,363,1.07826086956522,"1 - 4","success",0.999997530435179
"IL17A","MLres",-0.0152903740174578,0.206857057022764,0.94107596361951,355,355,8,363,1.0112676056338,"1 - 2","success",0.999997530435179
"IL17F","MLres",-0.0106310672642062,0.209088384919264,0.959449153099034,351,351,12,363,1.00854700854701,"1 - 2","success",0.999997530435179
"MCM3","MLres",-0.0410956913745862,0.20589282780154,0.841795391975419,346,346,17,363,1.04624277456647,"1 - 3","success",0.999997530435179
"RNF8","MLres",-0.0561046990186517,0.214671575525135,0.79382159590076,331,331,32,363,1.04833836858006,"1 - 3","success",0.999997530435179
"PHACTR1","MLres",-0.276501183464059,0.191152568256838,0.148038487833406,338,338,25,363,1.21005917159763,"1 - 4","success",0.999997530435179
"MDGA1","MLres",-0.0665683207683589,0.210016973935938,0.751269109870683,337,337,26,363,1.05341246290801,"1 - 3","success",0.999997530435179
"CILK1","MLres",-0.00144396924384929,0.211613581498062,0.994555586569328,341,341,22,363,1.01466275659824,"1 - 2","success",0.999997530435179
"FBXO9","MLres",-0.177859663616543,0.206151593971029,0.388268597197604,346,346,17,363,1.0606936416185,"1 - 3","success",0.999997530435179
"CD83","MLres",-0.0120856705793086,0.211561107498344,0.954444709442027,348,348,15,363,1.00287356321839,"1 - 2","success",0.999997530435179
"MDN1","MLres",-0.0532125495811266,0.213552198998987,0.803222952331273,314,314,49,363,1.06050955414013,"1 - 2","success",0.999997530435179
"GLP1R","MLres",0.05046057377712,0.208442463448776,0.808715118594057,347,347,16,363,1.01729106628242,"1 - 2","success",0.999997530435179
"SAYSD1","MLres",0.282071374889958,0.20304056685112,0.164760833397858,354,354,9,363,1.0819209039548,"1 - 3","success",0.999997530435179
"BMP5","MLres",0.0106605964616135,0.208654964810372,0.959252222202571,348,348,15,363,1.00287356321839,"1 - 2","success",0.999997530435179
"BACH2","MLres",NA,NA,NA,0,333,30,363,NA,NA,"No variation in nonzero copy numbers",NA
"RBM24","MLres",-0.0077823781630192,0.214913528900103,0.971113579384109,318,318,45,363,1.0125786163522,"1 - 2","success",0.999997530435179
"CAP2","MLres",-0.206226400188236,0.19582938074834,0.292298721479917,355,355,8,363,1.11830985915493,"1 - 5","success",0.999997530435179
"TREML2","MLres",-0.00573740701244202,0.219151220020817,0.979113665932419,331,331,32,363,1.01208459214502,"1 - 2","success",0.999997530435179
"ZNF451","MLres",-0.0703981556736012,0.200046903309945,0.724907071824919,353,353,10,363,1.08215297450425,"1 - 3","success",0.999997530435179
"BAG2","MLres",0.0107693700842932,0.208487285614138,0.958803749512068,351,351,12,363,1.002849002849,"1 - 2","success",0.999997530435179
"RAB23","MLres",NA,NA,NA,0,349,14,363,NA,NA,"No variation in nonzero copy numbers",NA
"TSPO2","MLres",0.0157900348614282,0.242523388247637,0.948088594911925,288,288,75,363,1.00694444444444,"1 - 2","success",0.999997530435179
"FHL5","MLres",0.00300599116910368,0.20811623781432,0.98847590857618,350,350,13,363,1.00571428571429,"1 - 2","success",0.999997530435179
"GPR63","MLres",NA,NA,NA,0,347,16,363,NA,NA,"No variation in nonzero copy numbers",NA
"KHDRBS2","MLres",NA,NA,NA,0,332,31,363,NA,NA,"No variation in nonzero copy numbers",NA
"FBXL4","MLres",-0.0117839824696991,0.208113183503965,0.954845552086746,351,351,12,363,1.00854700854701,"1 - 2","success",0.999997530435179
"CCNC","MLres",-0.0973203118726856,0.207860265353525,0.639641105586045,352,352,11,363,1.02840909090909,"1 - 2","success",0.999997530435179
"PRDM13","MLres",-0.0248124385733994,0.229545250888544,0.913921216648473,305,305,58,363,1.00327868852459,"1 - 2","success",0.999997530435179
"E2F3","MLres",-0.0559425030100999,0.20400024031312,0.783909693798783,355,355,8,363,1.03943661971831,"1 - 2","success",0.999997530435179
"PTP4A1","MLres",0.0183483027746224,0.17639557869866,0.917155120495014,357,357,6,363,3.66946778711485,"1 - 17","success",0.999997530435179
"SIM1","MLres",-0.0847411820906629,0.211747046199881,0.689009165221979,347,347,16,363,1.02305475504323,"1 - 3","success",0.999997530435179
"ASCC3","MLres",-0.0816733574815091,0.208510646566095,0.695280821325341,336,336,27,363,1.02083333333333,"1 - 5","success",0.999997530435179
"HDGFL1","MLres",0.000464076387220803,0.226276217384625,0.998363596806188,277,277,86,363,1.0072202166065,"1 - 2","success",0.999997530435179
"BVES","MLres",-0.0446498638627591,0.208358884211191,0.830318525966165,355,355,8,363,1.0112676056338,"1 - 3","success",0.999997530435179
"COL9A1","MLres",0.0158282154626976,0.21231970246441,0.94057357586421,341,341,22,363,1.00293255131965,"1 - 2","success",0.999997530435179
"MED23","MLres",-0.0607790947551437,0.202192756555333,0.763719711998884,343,343,20,363,1.07871720116618,"1 - 4","success",0.999997530435179
"WASF1","MLres",-0.0421388405089173,0.212525109106048,0.842828347807056,341,341,22,363,1.02346041055718,"1 - 3","success",0.999997530435179
"GPLD1","MLres",-0.019071671751161,0.220581861505862,0.931100161310154,328,328,35,363,1.01219512195122,"1 - 2","success",0.999997530435179
"ALDH5A1","MLres",-0.0667817108963036,0.208488282952681,0.748730329412005,342,342,21,363,1.02631578947368,"1 - 3","success",0.999997530435179
"CRYBG1","MLres",0.00305590616181817,0.219513100082158,0.988892774096985,320,320,43,363,1.003125,"1 - 2","success",0.999997530435179
"VNN1","MLres",0.015273466184605,0.219885957003261,0.944622791964076,325,325,38,363,1.02769230769231,"1 - 3","success",0.999997530435179
"VNN2","MLres",-0.0311056826210164,0.253108441126293,0.9021904929834,214,214,149,363,1.02336448598131,"1 - 2","success",0.999997530435179
"ACOT13","MLres",-0.0453754756621735,0.203449073490507,0.823511282606543,354,354,9,363,1.04519774011299,"1 - 3","success",0.999997530435179
"SMAP1","MLres",-0.230810809006361,0.199723572880136,0.247823810705001,352,352,11,363,1.15056818181818,"1 - 4","success",0.999997530435179
"RPS12","MLres",0.333032089912848,0.21739998475158,0.125550458879611,353,353,10,363,1.20963172804533,"1 - 5","success",0.999997530435179
"C6orf62","MLres",-0.0698972692946306,0.204329377952243,0.732289672870022,354,354,9,363,1.05649717514124,"1 - 3","success",0.999997530435179
"B3GAT2","MLres",NA,NA,NA,0,313,50,363,NA,NA,"No variation in nonzero copy numbers",NA
"GMNN","MLres",0.0275143856610099,0.224728910971123,0.902555573099027,300,300,63,363,1.03,"1 - 2","success",0.999997530435179
"EYA4","MLres",-0.221901498046198,0.19502225269679,0.25519291392828,343,343,20,363,1.16326530612245,"1 - 5","success",0.999997530435179
"SOBP","MLres",0.00482151186292412,0.255146973940089,0.984923274342499,261,261,102,363,1.00383141762452,"1 - 2","success",0.999997530435179
"NR2E1","MLres",-0.0316930735950418,0.207733025844475,0.878740247642682,355,355,8,363,1.02253521126761,"1 - 2","success",0.999997530435179
"SNX3","MLres",-0.0261303639105695,0.198981751472727,0.895521851828759,359,359,4,363,1.0891364902507,"1 - 3","success",0.999997530435179
"SLC17A2","MLres",-0.0636482983001807,0.215116752944863,0.767323310664054,329,329,34,363,1.04863221884498,"1 - 4","success",0.999997530435179
"HBS1L","MLres",-0.187232635197565,0.197474413265753,0.343060133353032,356,356,7,363,1.10112359550562,"1 - 4","success",0.999997530435179
"TRIM38","MLres",-0.497288627078083,0.296812955391398,0.0938503588386976,292,292,71,363,1.34931506849315,"1 - 36","success",0.999997530435179
"PEX7","MLres",-0.0705564307423341,0.200760170338297,0.725253508800027,352,352,11,363,1.07386363636364,"1 - 3","success",0.999997530435179
"ZBTB24","MLres",0.0449326378363195,0.208752747108537,0.829577604853359,349,349,14,363,1.02005730659026,"1 - 2","success",0.999997530435179
